,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
104495,contiv_netplugin,29194b922ad75bfe72128502de3eeb883e9915e4,1445397457,"Merge pull request #163 from contiv/demo3

godep import webui into netplugin","654c35cb5f2f69d04b4a9aaa6186aa82f7aafb5c,13e0fcb220e7249caaca16311d0761f220e37245",810,0,0,0,810,"7,82,53,1,0,0,323,426,305,55,35,149,112,45,33,38,74,188,47,47,19,8",22,2047,11.0,57
119055,napalm-automation_napalm,0b05c2a079225c618f3b2f3a29c1e2d5e481289a,1509297428,"first beta release
",3407edb94cf06fa6b63d1a0d5ea104a9a00b6610,181,2,0,0,183,"7,14,51,137,130,581,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",57,1074,50.0,57
119058,napalm-automation_napalm,8afe8378a69a39616daba30b4eafa4b2602e17b2,1509963874,"fix infinite loop
",896edf57069f2f9c143342fdec6a3977d943a71a,0,156,0,0,156,"7,24,83,149,130,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",7,972,-50.0,57
123277,ljfranklin_terraform-resource,4fec8e465d28b65cad02b1af9ddc51eadb6952b1,1463456767,"Manually check in vendored code

- Glide duplicates deps that were already rendered by amazon sdk
- This avoids having to add glide to all build scripts and images
",6090f1963b33e5c6bbb092aa76282674419ba37c,1451,2,0,0,1453,"5,4,11,30,6,20,33,160,458,255,481,21,10,0,10,3",16,1507,11.0,57
4971,miguelmota_streamhut,825344f983107ed6be01536d6c6e68d9cf2da17f,1488052593,"clean up
",46c17ddf26a8ddb78ad834152b7618767a8142ee,0,5180,0,0,5180,"8,1,57,68,90,50,0,0,0,0,0,0,0,0,0,0,0",6,274,-11.0,58
32003,terhechte_sourcekittendaemon,d8282387d0e5b7fcd16f728ccd644e2a0985649b,1458104558,"Merge pull request #27 from mitsuse/cleanup-dependencies

 Update dependencies stored in the repository.","7f0dc762026445ef6b443b61ed310c014a96119e,120e8174177db2940967e395063e2d9e9af2c9dc",7,1128,0,0,1135,"9,17,24,2,0,0,0,0,0,0,0,0,0,0,0",4,52,-11.0,58
38523,godbout_alfred-time,945b793c04b0ae6cac3f2d7445c76c08e7f91b31,1494502997,"Remove vendor content from github
",b5772bb4db57256088631ad99a575b441d2ac9fd,0,3435,0,0,3435,"1,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-12.0,58
43754,hyperledger-labs_blockchain-explorer,ed4fc5b3bfdeeacfb329a884dc7d76971440c93c,1558561718,"BE-637 Merge branch min-config-rel-4.0 into master

* Updated failed tests

Signed-off-by: nfrunza <nfrunza@gmail.com>
Change-Id: I1039017339f5b5e78ab2aaf148c8bbb654ea3cb3
",05d61208b805b5d4cff18749759e1e97613d0841,381,12,4,2,399,"36,22,54,48,109,61,34,39,43,6,0,3,27,31,39,61,0,4",18,617,12.0,58
45174,brianleroux_wtfjs,18a0406827327460711cd6ed44a441a8abdf06da,1299471904,"updated with new highlighting and a bunch of other fucking around
",628871656444b03548799657e60d0d908fc6128f,3726,2,0,1,3729,"8,71,19,29,13,89,79,191,1038,1191,415,355,258,41",14,3797,12.0,58
45196,brianleroux_wtfjs,7c1fde1313c43da03ccad80d179d9ad59224ea37,1348272707,"rm node_modules from git
",2ecc35f19bb2c26455b76a3cb473b4ed39ff2a4e,0,4196,0,0,4196,"5,87,0,0,0,0,0,0,0,0,0,0,0,0",2,92,-12.0,58
52505,zebrunner_carina,b81dad18a487f0278eec5b5bf9a77dfc4a95070b,1383084047,"- initial commit
",ff91636b8347847b8cac4832f8f696280a87c524,100,0,0,0,100,"3,0,0,12,2,0,0,0,7,57,20,1,0,0,0,0",12,102,11.0,58
58153,xiaods_k8e,9076889d78f4d46235b693b79fb9ae28ba561777,1599128977,"上传源码目录
",be90af347b41b2bc7988251613ae6e1e750d29f4,29797,0,0,0,29797,"3,3,26,542,2807,5520,5715,4389,2693,3040,1940,1589,1121,115,160,127,5,4",18,29799,17.0,58
83766,aws_amazon-ssm-agent,11049f2f75e0387f3fa432123c4eed52eaec812e,1459286289,"Inital open source commit of amazon-ssm-agent
",49b059da628b13f4369a8fc0b739235e42a97ade,1282,0,0,0,1282,"10,1,130,51,11,164,68,309,147,382,2,8,0,0,0",12,1283,11.0,58
91158,apache_trafficcontrol,55ff2567d1062f4e153604786fcfbabdfca390fe,1428534727,"Initial commit from Comcast.
",4225eb5e09d142f48eb9b4e3f3a6023856aaa601,865,0,0,0,865,"5,20,47,110,360,130,35,1,0,8,41,32,68,9,0,0",14,866,13.0,58
96105,knative_eventing-contrib,2df210cead805ce02b9a4a9f1966f391b71cec91,1539960287,"[ContainerSource] Kubebuilder init (#4)

* Adding heartbeat cmd.

* adding eventing hack, it will have to change.

* ran kubebuilder init.

* correct docs.

* adding eventing hack, it will have to change.
",6725b40b02c9ef7e8629e336823e2be4c4bbc2b0,7011,0,0,0,7011,"11,9,7,207,846,2249,1752,945,581,195,99,80,4,5,5,3,10,14",18,7022,15.0,58
97793,retromusicplayer_retromusicplayer,fe890632fd3dce7df4bc98b27a4441951aa10144,1532696854,"Initial commit retro music app
",ab332473bc5b7c9063f8954326ac5d561e7c18c4,932,0,0,0,932,"10,10,4,3,1,533,0,0,10,164,112,57,30,0,0,0,0,0",13,934,12.0,58
98434,allentom_diffusion-client,c5bb05c8cb3a87cac0abda518e5419dc6367daeb,1705460519,"init
",9d28924eecb96dd03891ed9e98a99130367a2d4d,210,0,0,0,210,"8,9,2,4,0,37,33,15,38,23,29,9,5,0",13,212,12.0,58
113022,gaotianliuyun_gao,fcbdcfd1cb2fe73932cec1eb01f1e180c258bdf3,1661302519,"更新 '{""key"":""csp_XYQBiu_短视频"",""name"":""分享短视频(YXQ)"",""type"":3,""api"":""csp_XYQBiu"",""searchable"":1,""quickSearch"":1,""filterable"":0,""jar"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/jar/XYQBiu.jar"",""ext"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/XYQB/分享短视频.json""}0823.json'
",1fe2b7b6242c95ef0f07f88ed2e32f552fd30448,0,0,2,0,2,"14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",17,24,15.0,58
113023,gaotianliuyun_gao,d9cb84f70c851330cbb942111c2c2e4e966596bc,1661302879,"删除 '{""key"":""csp_XYQBiu_短视频"",""name"":""分享短视频(YXQ)"",""type"":3,""api"":""csp_XYQBiu"",""searchable"":1,""quickSearch"":1,""filterable"":0,""jar"":""https:/gitea.com/hongdeng98/TVBox/raw/branch/main/jar/XYQBiu.jar"",""ext"":""https:/gitea.com/hongdeng98/TVBox/raw/branch/main/XYQB/分享短视频.json""}0823.json'
",fcbdcfd1cb2fe73932cec1eb01f1e180c258bdf3,0,2,0,0,2,"14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,23,-15.0,58
129094,q315523275_familybucket,f69a5d1ff1342df60d5669c3054422a79c792de0,1520492795,"one
",aedd836ec74d462dd9d5f8fd2350731bb2526b91,1567,0,0,0,1567,"0,2,78,168,133,828,29,318,8,0,0,3,0,0",12,1567,12.0,58
132823,jamiesanson_mammut,447e23a4e5cfd9141fa21749c3090cddd4a9c895,1536650765,"Adds a whole bunch of nonsense
",7bcee63ca7764c55d366643260fa31acf9b30ae9,43,0,0,0,43,"8,3,2,1,0,18,0,0,2,3,5,4,0,0",12,46,11.0,58
133066,liu-peiyu_geek-framework,6795a8ed3ee8eb66be6e2aa2d8896dff5093e612,1494387635,"首次版本提交
",7281e87f43b17d882aafbab3e614f25b98762a2f,1029,0,0,0,1029,"9,0,0,12,3,22,25,96,152,296,62,189,162,3",14,1031,13.0,58
136190,aaryankotharii_swiftui-chatapp,d6b6b74b8c1325414bf6f48373399c8355ad0183,1591336148,"Appicon added
",9fdb5464abee3c321f1a4f60f4a52dea03bdff7e,4528,0,0,0,4528,"3,5,76,405,881,674,1209,529,639,101,28,0,0,4,0,8,0",16,4562,11.0,58
46424,iqiyi_liteapp,15f51d2511d3610145ad190d63f2be84786652f1,1524721444,"first upload code
",56548384d69716befb5b7a5213989ee33a298bab,1372,0,0,0,1372,"2,15,23,64,275,282,252,185,136,37,41,64,4",13,1380,11.0,59
46823,openjdk_panama-foreign,3d9467a9486cab0f73713adb21b7feaade00997e,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",77c86a964655e3586a404d3e0803bd8cd6dbbc01,9,0,0,0,9,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,12.0,59
49018,aermin_ghchat,65ef4c850004b5b21d990615b3c6585211411902,1528014900,"set up the scaffold
",83ec96ea22764c94b0347ac961f66b1252513cbb,16776,0,0,0,16776,"8,13,5706,4256,3607,2042,898,243,3,0,0,0,0,1,0",14,16777,13.0,59
49045,aermin_ghchat,5bad02605668703569757abeb489e5f1f6683883,1530195848,"remove  node_module folder in server folder
",5a9723e883296df6f17ce7f5bcca5a906f34e52e,0,5595,0,0,5595,"10,20,34,36,0,0,0,0,0,0,0,0,0,0,0",4,100,-11.0,59
81974,microsoftgraph_msgraph-sdk-java,8a4f789535fd79d3d75dc5afde0f91d223bac417,1707345374,"Merge pull request #1783 from microsoftgraph/feature/6.0

6.1.0 Release","f19ac2dd6eb76a2a831b143ca0d85b50c9245fac,be93e35776e9ae140a8d79ee72782875ecdb5d4f",12212,9978,0,0,22190,"18,32,12,7,0,0,0,4,2608,871,967,1219,1389,1086,1531,687,517,464,265,229,160,99,61,33,16,6",26,12281,17.0,59
82961,phodal_iot,d836f6a093ee6d69d40796b3b5f63aca24acdc79,1387865244,"Remove the rest from part to the iot-rest
",424b9729f1664dedf3e9b5cde852d2ef68e2a216,1,3705,0,0,3706,"4,11,0,0,0,0,0,0,0,0,0,0,0,0",2,15,-12.0,59
88888,system-pclub_gcatch,c3bf9d084ba241ccefe0f1baa346f6e96a83934b,1587113458,"commit
",9772cdf62c927fa9e1363409a95ff8c609688fea,679,0,0,0,679,"1,15,9,162,173,195,25,5,60,1,2,5,3,10,14,0,0",15,680,14.0,59
93007,neoml-lib_neoml,9b94b87a54d93459a3bde37d3760d6a5366086b0,1592156420,"Initial commit
",bb8506a78a268d891654c704eb75b545d537dfd6,1320,0,0,0,1320,"8,28,59,189,403,323,170,68,21,36,1,2,13",13,1321,12.0,59
96360,angel-ml_angel,a9ef22468062480b790f6c1cd60ac0a354955aba,1493820770,"Merge branch 'branch-1.0.0-alpha'

# Conflicts:
#	README.md
","1900f0e0b77b6a5be177505e42665638cadfd067,1636d0ea4b925f63955d7122b0e877c50a5c2010",912,0,0,0,912,"4,8,14,0,0,13,8,12,8,166,190,286,196,9,0,0",14,914,13.0,59
96897,baddaboo_classickit,3f2c5d1347a845300adb3b83ecc171c57794d06e,1526356397,"Added files
",999cc6cdf51da3069fcff45b62a1744b24680fec,1180,0,0,0,1180,"1,24,10,20,73,53,165,68,488,42,189,48",12,1181,11.0,59
98463,szkolny-eu_szkolny-android,31588731da15a8ba408fb1fb58b258c4ecbd6012,1568838549,"you've been waiting for this moment for so long
",e2c92c3db5545643a304a8c323e0975fdfb5ad67,758,0,0,0,758,"7,22,4,10,2,336,0,38,260,61,12,8,0,0",12,760,11.0,59
99662,mailpoet_mailpoet,ec20abb1ee7077be9b4a01885d6013f7ebb99679,1438190121,"added missing modules for makepot task + added suport for plural forms in html templates + added all major i18n methods in twig
",acc3854ba93582790e7033d7b73a256e3ee8f09d,860,0,0,0,860,"16,7,50,37,22,10,240,122,168,86,95,36,44,22,12,3",16,970,12.0,59
136167,onlyoffice_documents-app-android,0a60f8f64fbb795509be9c1b7d852963df8de454,1608554398,"Init master branch
",6acc5883283bc00240ca8e895132d1849e113dd7,1258,0,0,0,1258,"2,26,28,6,2,1,832,0,0,3,92,258,9,0",13,1259,12.0,59
142827,themefuse_unyson,23cf0d29eaa03e07816fc4e18c6e5fb992a71cb0,1417616181,"deleted everything
",a64139b3e2b1354ca90fe4592a0c97ff6e93b4d5,0,934,0,0,934,"0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,59
118,bishopfox_sliver,21375a5eab6b3f262293d799a7e5616004aad40d,1557492109,"Merge branch 'master' into stagers
","2ceb9845da5d877ac825add4868f188c91eaf53b,b48d3aedabbac2f34592b9133097ed3be9ff155b",3835,0,1,5,3841,"11,13,166,0,646,1385,905,480,197,95,30,56,1,2,5,3,10,14",18,4019,15.0,60
7665,passbolt_mobile-passbolt-android,b25c2e6ff0e9ce7d6cde0600225ecb8b882d1ea9,1617702355,"Merge branch 'feture/init_android_project' into 'develop'

[PAS-7][PAS-8] Setup repository and CI

See merge request miquido/passbolt/passbolt-android!2","a8b8af5a9cb77fa9b1e6611a97dd81de9190522f,8158a70846eb1d0ee4063d3c7ad9c6428cc2673d",102,0,0,0,102,"10,16,22,1,4,19,2,0,4,0,0,12,13,0,0,0",13,103,12.0,60
31389,mikehuang99_wangxin-study,db82a8e7faaac5075ff6a6be480e2b7f0447f04c,1623411833,"f

f
",418929566604c05bc022b68b5276efea6acd9406,1658,0,0,0,1658,"5,1,0,3,3,43,145,142,9,114,115,469,226,61,243,80",16,1659,15.0,60
59132,y123456yz_reading-and-annotate-mongodb-3.6,73b5a2c388faed5da9c39efb53d9a9d8aaf92930,1521701177,"add official mongo-3.6.1 code
",085243f6271299190730b0454dfa397108d29db2,18229,0,0,0,18229,"2,13,136,2237,2229,2867,3793,2826,1893,1138,591,321,122,29,34",15,18231,14.0,60
59517,futo-org_grayjay-android,5b815f9c160211101c5a08174d7bbf7274f53105,1695655123,"Initial source commit.
",f37edf0595ac272b3b93900019caf02090d408f3,1031,0,0,0,1031,"16,32,3,5,0,476,2,30,129,131,94,63,40,12",14,1033,13.0,60
61953,dani-gavrilov_gdperformanceview-swift,0f98c62f53a522d5866857d444c5b1ab13128624,1484499592,"update carthage
",c7af6c937e3758f73d3bfc5d73256147ba957f1e,0,277,0,0,277,"8,8,18,11,23,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0",7,83,-14.0,60
63361,davidmerfield_randomcolor,830fb666cb9e2f7e647e67e2b4ab7bbdaebfc19a,1524000591,"Updated demo page
",a4e4003b7cb7e0584add4767151c2cf753f5bea2,1781,2,3,0,1786,"5,2,7,42,175,371,553,357,92,154,14,11,6",13,1789,11.0,60
100156,tycoding_tumo,138678d3cb72f4d52a7789882829575343e5e74e,1593515435,"rm

rm
",9bc3eb5d9b8e98d95946c86f63a3c83fe6290fd2,0,1075,0,0,1075,"0,0,0,0,0,0,0,0,0,0,0,0",0,0,-12.0,60
100157,tycoding_tumo,868819197655fc6c92880627083354363734e553,1593515508,"重构项目 v3.0
",138678d3cb72f4d52a7789882829575343e5e74e,1075,0,0,0,1075,"4,1,0,6,7,16,28,81,196,224,463,49",12,1075,12.0,60
121844,wukongopensource_wukongcrm-9.0-php,fe30a06177d3fb3a28f0f2bd6d775539b076d298,1554019170,"First upload

重新上传全部文件
",602cc966b145e8e2123912ae8be7fb27c23b1d7f,6456,0,0,0,6456,"9,44,183,1110,1169,1116,551,348,1017,440,400,26,14,30",14,6457,13.0,60
125177,komuw_meli,b7960cbfb5e5989f0675121e98c6b18880febf17,1500452898,"use dep
",79f5d9d3d62f13bbc4cdd7b51a79fcae3bd71d26,4051,0,0,0,4051,"8,0,0,20,166,1588,1062,788,126,91,100,46,54,8",14,4057,13.0,60
138899,nodejs_node,8595981195f8b73fb113a6da2c1449e79b9fcd11,1321995670,"Merge remote branch 'origin/v0.6'

Conflicts:
	Makefile
	src/node_version.h
	test/simple/test-crypto.js
","b3f91f15b2482a8f3e5d37f0e09429a4b4775230,3abebfea98b9a5b0e048106884c56f9162400ed4",451,2,0,0,453,"13,154,605,680,1456,1753,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",30,4811,22.0,60
138900,nodejs_node,cffd0bb68d4b72601539b1f3cf2b7ff50def897c,1322220869,"Merge branch 'v0.6'

Conflicts:
	Makefile
	src/node_version.h
	test/simple/test-http-response-no-headers.js
","1db9a2adbe5e2509d9fea9299835fc120ad6ba2b,b159c6d62e5756d3f8847419d29c6959ea288b56",19,103,1,0,123,"13,156,608,677,1463,1696,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,4727,-22.0,60
145141,packtpublishing_swift-3-functional-programming,63a4008a7c896d28a2277cc04c195aec746f2a2a,1487646364,"Merge pull request #2 from PacktPublishing/SecondEdition

SecondEdition","d1f6c630e38d633145ad587019139c6db631b28e,e05d23f555e3f8c8af638e5ecdc5b9036b739e62",651,219,36,0,906,"3,0,21,33,148,146,45,20,31,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25",49,947,40.0,60
155779,comodosecurity_openedr,a0d8c7080ddb81243d3d112075a2d5befd121cf8,1604957925,"Initial commit
",d379f76ab1fc52dbe148844da78aa77b02b7e0b1,66323,0,0,0,66323,"1,3,0,249,1844,7670,20868,17277,7484,4979,3776,2087,39,47",14,66324,13.0,60
157014,jaruba_powderplayer,8d1880630790c60f5467abb06ae9c93c5af17750,1425760201,"First Commit - Beta Version
",58a09a0bb5a02b82ae9af05b2275757efe522e12,5556,0,0,0,5556,"18,81,88,465,318,393,739,495,1323,354,527,198,237,92,163,24,43",17,5558,16.0,60
157039,jaruba_powderplayer,28ac7b26e77c178e91a0bffba14d16652e583903,1437800126,"Fixed NPM Install
",af2884dad191aa0aceb6cb8ba4a72f25de5403f2,0,6630,0,0,6630,"6,32,33,23,5,29,0,0,0,0,0,0,0,0,0,0,0",6,128,-11.0,60
9678,eclipse-edc_connector,b5f8de65dd816dd6e2e543ef571f7f1137e2436c,1610572658,"Initial commit
",dcad0272e56bf2bab0748d0141edf69380541a67,30,0,0,0,30,"12,3,1,2,0,0,0,0,5,8,2,4,0,0,0,0,0,0,0",12,37,11.0,61
32083,saiyam1814_devopsroadmap2022,efe53617658bbd3ba323819fe755ff05141c9822,1643481980,"Merge pull request #163 from shubh22121/shubh

shubh-networking","aa8b26ada38bf1527b8184f82f4b9c18035fa161,4bb1755270e94f6ab40fd4302ba96d5bfe3dbef0",5629,0,0,0,5629,"5,23,187,51,15,25,2,1,110,280,787,1039,781,2438,58,12,59",17,5873,13.0,61
75383,apache_openoffice,cdf0e10c4e3984b49a9502b011690b615761d4a3,1313514351,"Initial import of the old OOo hg repository tip revision.

 .../trunk/main is a copy of (currently tip-most) 
http://hg.services.openoffice.org/OOO340/rev/c904c1944462

 .../trunk/extras/l10n is a copy of (currently tip-most) 
http://hg.services.openoffice.org/master_l10n/OOO340/rev/af6bc9467af5
 
Note that the following files with line-end and/or encoding anomalies were left out (they will need to be to be checked in separately):

/ooo/trunk/core/dictionaries/de_DE/README_hyph_de_DE.txt
/ooo/trunk/core/dictionaries/de_CH/README_hyph_de_CH.txt
/ooo/trunk/core/dictionaries/de_AT/README_hyph_de_AT.txt
/ooo/trunk/core/gettext/gettext-0.18.1.1.patch
/ooo/trunk/core/apache-commons/patches/codec.patch
/ooo/trunk/core/libcroco/libcroco-0.6.2.patch
/ooo/trunk/core/testautomation/writer/optional/input/import/mactext.txt
/ooo/trunk/core/graphite/graphite-2.3.1.patch
/ooo/trunk/core/hwpfilter/source/hwpeq.cpp
/ooo/trunk/core/solenv/bin/cwstouched.pl
/ooo/trunk/core/readlicense_oo/html/THIRDPARTYLICENSEREADME.html
/ooo/trunk/core/writerfilter/source/doctok/escher.html
/ooo/trunk/core/writerfilter/source/odiapi/qname/resource/office2003/WordprocessingML Schemas/xsdlib.xsd
/ooo/trunk/core/writerfilter/source/odiapi/qname/resource/office2003/WordprocessingML Schemas/wordnetaux.xsd
/ooo/trunk/core/filter/source/xslt/odf2xhtml/export/common/body.xsl
/ooo/trunk/core/filter/source/xslt/odf2xhtml/export/common/styles/style_mapping_css.xsl

Also: Repository.mk from the l10n toplevel


git-svn-id: https://svn.apache.org/repos/asf/incubator/ooo/trunk@1162288 13f79535-47bb-0310-9956-ffa450edef68
",687b72f6eec9ecec8f900a9d9b0b0ac1c4507aec,69186,6,0,0,69192,"0,23,475,5391,22122,19454,13143,4693,3112,419,201,53,53,30,17,0,0",15,69186,12.0,61
83224,bio-routing_bio-rd,9ca3c2b94ec36ac3087cb4c7b3b4bc433e18c3c9,1546968895,"Switch to Go modules

That's the way to go since Go 1.11 has been released.
",b44e0cb69c821871f00f719e57ad31447a474f23,2,1662,0,0,1664,"10,38,56,215,0,0,0,0,0,0,0,0,0,0,0",4,319,-11.0,61
117701,geffzhang_nanofabric,27ede36378cb901375ee4b4b8c568330721f491f,1485320471,"项目初始化
",2a06d8dcf53101479dea1efbfb88359a76ef528d,1689,0,0,0,1689,"3,3,77,91,53,758,312,171,119,43,20,41",12,1691,11.0,61
121010,openshift_oc,7775a17b574a60902dbf3302436864b5c0878daa,1563365035,"Merge pull request #3 from deads2k/init

Init","5eae85cf180026adc89ac596621fde81e75df733,1911f35dc5beae22ec8fd8115695b91dc13a79cf",35595,0,0,0,35595,"6,2,16,711,2718,6421,10477,6250,3787,1966,1611,1287,600,105,118,90,15,18",18,36198,11.0,61
139924,killianlucas_open-interpreter,2dc27a2c69640e40c5f3e185a9679f1e8f9fcc99,1689318821,"Setup replit, created interpreter folder
",31d4ffb827333f05cbfe59ee112c91e74ef9de14,9879,0,0,0,9879,"5,4,25,0,8,1303,1965,2239,1613,1219,929,449,81,39,2",15,9881,14.0,61
139959,killianlucas_open-interpreter,51854624a647c7eaae6e3e29db1424f3bf026589,1689833994,".gitignoreds got ignored
",578fd5a1b0b299fa20a397f2666bfebae839f0d4,0,13214,0,0,13214,"7,9,9,0,0,0,0,0,0,0,0,0,0,0,0",3,25,-12.0,61
148984,kubernetes-sigs_application,c91065b1a8206d8f7c201ec68d0b6de1d9398a2c,1520895140,"Merge pull request #2 from kow3ns/master

Initial commit of the Application CRD","344f102f00f22399e82b418af6c94a153520a39c,33da72a9cdb8a752bb529b8e3503e77a11043095",13065,0,0,0,13065,"15,2,27,168,1664,3934,3462,1669,1367,453,229,68,5,4,0,0,0,0",14,13067,13.0,61
148994,kubernetes-sigs_application,b07732c7ab210bbcf3234109b62a861be5105c2d,1580340494,"Merge pull request #133 from barney-s/gomod

Move from gopkg to gomod and newer dependencies","e61f8e4fe94e4329b175e27c7d3451b8b84fcfdf,900b421565db823982d45a6d6d14695fd734e43a",3,7031,0,0,7034,"14,6,45,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0",5,81,-13.0,61
163503,pulse00_symfony-2-eclipse-plugin,a78d2bd5b498eb6f9a9204ac60257fa59010b337,1331478247,"removed symfony2 library files
 * Will be replaced by zip files instead
",941f1fa67a0d1257a6cf150d4d415bc010c01aca,0,4246,0,0,4246,"7,43,33,10,24,2,33,150,71,10,0,0,0,0,0,0,0,0,0,0,0",10,383,-11.0,61
167255,vmware-archive_admiral,7908e91f484dcf28127cd505faac5db8951ef9b6,1472476902,"Initial commit

Change-Id: I49fbca6b5767ff6027a00757aae546e7fb4677e4
",fd354e5a2d62b56f916a715d7d106040c00b0209,1083,0,0,0,1083,"9,15,28,18,76,128,163,13,97,193,69,260,17,0,0,0,0,0,0,0,0",13,1086,12.0,61
10507,rstudio_shiny-server,d074b8f65e93078bcf0b65dd9a3a509f921bc1bf,1349385545,"Third party node module dependencies
",43ac23a79ab62cfc6404df3e6446e65bc15621ca,407,0,0,0,407,"8,0,24,34,108,90,43,30,39,20,5,10,4,0,0,0",13,415,12.0,62
10515,rstudio_shiny-server,966ca129cb8aaab4208602620389228e9d7206c5,1353969200,"Removing bundled dependencies. Now need to run 'npm install'.
",1701b48e37923400321f2e92bee1f762dda58bab,0,600,0,0,600,"5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,14,-11.0,62
10617,rstudio_shiny-server,26eb4fae516a4923ffa652b99878913303f07729,1468590437,"Merge pull request #223 from rstudio/joe/remove-modules

Remove node_modules","39abd2dc50761be5f38a5c696df9b8f1191a73cd,9189d0ef0243e89443ca74ef755b9be50500c294",1,2102,0,0,2103,"10,52,80,11,0,0,0,0,0,0,0,0,0,0,0,0",4,153,-12.0,62
37455,benoitletondor_easybudget,96c5e0536a67d5e8e95781e6f0672fd4e5425eaa,1441096463,"Merge conflicts
","57e36e9558212a07005de3199320b60feee8f988,a915632cb6c69eb88f8b5b8a951cbf385387b877",172,0,0,0,172,"2,0,7,14,4,1,0,111,0,2,20,11,2,0,0",13,174,12.0,62
53132,sergeykomlach_advancedbiometricpromptcompat,a0b99b5f3f006b720e9b12debeac2b3f25a79c0d,1606910846,"Init commit
",574816dd3f6e3fffc815104a0fd2e3f93da57170,203,0,0,0,203,"8,14,10,3,0,86,0,5,14,31,13,6,15,0,0",13,205,12.0,62
65237,wigl_isimulator,b3f51b878ceb8ad628cbdfe83c2174abf079cf26,1531824249,"Delete useless framework.
",e067337ed21eb770442b14174fd761e2ad7bd0d3,0,100,0,0,100,"5,13,20,23,0,0,0,0,0,0,0,0,0,0,0",4,61,-11.0,62
72186,godotengine_godot-git-plugin,2fff57825cdf9157f67c1f01c66cb0685cce1c66,1564674385,"Add libgit2 lib with source (#3)

* Add libgit2 libs + source

* Set libgit2 dll as dependency of gitapi

* Add libgit2 shared object

* Add x11 git2 static lib

* Add libgit2 binaries to demo project

* Add windows binaries to demo project for git addon

* Update gitignore to regard all demo files

* Add windows addon binary to demo

* Add git init
",35ae0ae374eea89a93f711f0c81e1f278ae72d43,10207,0,1,0,10208,"7,14,4,21,316,614,684,288,5770,2007,140,329,30,8",14,10232,11.0,62
81464,qoolianyi_paimonsnotebook,1db7bf6323129cddd08bdffe47b8b0fb44d9f416,1695479266,"PaimonsNotebook 1.4.1
",140cf61ef9f77d14e836c62dcf327cf515e3bf83,782,0,0,0,782,"7,11,4,4,0,221,0,2,0,19,138,196,134,35,9,2",16,782,16.0,62
88436,vrecan_death,78269e90c963dac6ace26e0290ef4df5dcf5237e,1425962325,"add logging dep
",b37d8715c08ff1364fd8b840ff672abf5c0b6bbc,206,0,0,0,206,"5,2,1,0,0,0,54,12,41,65,19,10,2",13,211,12.0,62
91412,ladybirdweb_agora-invoicing-community,2e684fbd04982d4b9b0d9ec9e19ef5c0b4e2d215,1500289291,"deleted
",bf46ae173f72ed1714d8e31ffcf9f9b64d867575,0,13818,0,0,13818,"3,25,0,0,0,0,0,0,0,0,0,0,0",2,28,-11.0,62
91413,ladybirdweb_agora-invoicing-community,331c048d7835a2d6931ae5916f807bdd675d4f79,1500289483,"first push
",2e684fbd04982d4b9b0d9ec9e19ef5c0b4e2d215,13813,0,0,0,13813,"13,59,134,1067,2179,2262,3564,3156,1203,180,18,3,3",13,13841,11.0,62
97670,ellefsen_wordpress-heroku-php,32e042caf9a4584c68ad5b3f705e7c8a35a71504,1405599547,"Fix missing files that made AWS plugin angry
",1e940ff3a81512a835c7f4e751accaa680e74c31,1234,0,0,0,1234,"7,4,3,4,27,25,15,3,167,897,79,18,32,11,9,9,4,4",18,1318,11.0,62
117234,supermap_iclient-javascript,6cc138f1a85b63e3b3197478b1f998e1f015ce94,1484559098,"iClient9目录结构
",2653725b161fb0c477fcb7d708725e581f396380,2849,0,0,0,2849,"2,5,5,310,439,873,875,262,41,12,5,5,0,16",14,2850,13.0,62
